2013-06-15 23:10:05,046 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /reference-app-services-gemfire/src/test/java
2013-06-15 23:10:05,234 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /reference-app-services-client/src/main/java
2013-06-15 23:10:05,234 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /reference-app-services-client/src/main/resources
2013-06-15 23:10:05,234 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /reference-app-services-client/src/test/java
2013-06-15 23:10:05,593 [Worker-11] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Project import completed 38 sec
2013-06-15 23:10:16,171 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2013-06-15 23:10:16,171 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2013-06-15 23:10:17,781 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-client:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-client\pom.xml.
2013-06-15 23:10:18,312 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-gemfire:1.0 @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-gemfire\pom.xml.
2013-06-15 23:10:18,609 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-web\pom.xml.
2013-06-15 23:10:18,906 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-ui-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-ui-web\pom.xml.
2013-06-15 23:10:19,218 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-gemfire:1.0 @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-gemfire\pom.xml.
2013-06-15 23:10:19,640 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:19,640 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-gemfire\src\main\resources
2013-06-15 23:10:19,656 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:19,656 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-gemfire\src\test\resources
2013-06-15 23:10:23,265 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-model:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-model\pom.xml.
2013-06-15 23:10:26,875 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:26,906 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 9 resources
2013-06-15 23:10:27,109 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:27,109 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-model\src\test\resources
2013-06-15 23:10:29,187 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-client:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-client\pom.xml.
2013-06-15 23:10:29,531 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-gemfire:1.0 @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-gemfire\pom.xml.
2013-06-15 23:10:29,765 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-web\pom.xml.
2013-06-15 23:10:30,031 [Worker-16] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-ui-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-ui-web\pom.xml.
2013-06-15 23:10:33,046 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:33,062 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-gemfire\src\main\resources
2013-06-15 23:10:33,062 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:33,062 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-gemfire\src\test\resources
2013-06-15 23:10:36,750 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.sjo.jpacktracke:reference-app-services-web:1.0-SNAPSHOT @ C:\projet_spring\apr\8.0\soa-packtrack\reference-app-services-web\pom.xml.
2013-06-15 23:10:37,359 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:37,359 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2013-06-15 23:10:37,406 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-06-15 23:10:37,406 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
